Unnamed: 0,Model Year,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City (L/100 km),Fuel Consumption(Hwy (L/100 km)),Fuel Consumption(Comb (L/100 km)),Fuel Consumption(Comb (mpg)),CO2 Emissions(g/km),CO2 Rating,Smog Rating,Fuel Efficiency City,Fuel Efficiency Highway,Fuel Efficiency Combined,Engine Group,Efficiency Ratio City,Efficiency Ratio Highway,Efficiency Ratio Combined,Emission Rate CO2 level
128,2022,4,693,8,3.0,6,12,3,12.1,9.8,11.1,25,256,5,3,0.0826446280991735,0.1020408163265306,0.0900900900900901,3,0.027548209366391168,0.03401360544217687,0.030030030030030033,0.83
129,2022,4,692,8,4.4,8,12,3,15.7,11.5,13.8,20,321,3,3,0.0636942675159235,0.0869565217391304,0.072463768115942,4,0.014475969889982612,0.01976284584980236,0.016469038208168637,0.49
130,2022,4,714,13,2.0,4,12,3,9.4,7.4,8.5,33,199,6,7,0.1063829787234042,0.1351351351351351,0.1176470588235294,1,0.0531914893617021,0.06756756756756754,0.0588235294117647,1.0
131,2022,4,713,13,3.0,6,12,3,10.8,8.1,9.6,29,223,5,5,0.0925925925925925,0.1234567901234568,0.1041666666666666,3,0.030864197530864168,0.0411522633744856,0.0347222222222222,0.83
132,2022,6,179,13,8.0,16,6,3,26.8,16.6,22.2,13,522,1,1,0.0373134328358208,0.0602409638554216,0.045045045045045,4,0.0046641791044776,0.0075301204819277,0.005630630630630625,0.0
133,2022,6,180,13,8.0,16,6,3,30.3,20.9,26.1,11,608,1,1,0.033003300330033,0.0478468899521531,0.0383141762452107,4,0.004125412541254125,0.005980861244019138,0.004789272030651337,0.0
134,2022,6,181,13,8.0,16,6,3,30.3,20.9,26.1,11,608,1,1,0.033003300330033,0.0478468899521531,0.0383141762452107,4,0.004125412541254125,0.005980861244019138,0.004789272030651337,0.0
135,2022,7,248,8,3.6,6,4,2,13.0,9.1,11.2,25,263,4,6,0.0769230769230769,0.1098901098901098,0.0892857142857142,4,0.02136752136752136,0.0305250305250305,0.02480158730158728,0.66
136,2022,7,249,8,3.6,6,4,2,13.6,9.6,11.8,24,277,4,6,0.0735294117647058,0.1041666666666666,0.0847457627118644,4,0.020424836601307166,0.028935185185185168,0.023540489642184557,0.66
137,2022,7,250,7,1.4,4,10,2,9.7,7.3,8.6,33,201,6,7,0.1030927835051546,0.136986301369863,0.1162790697674418,0,0.07363770250368186,0.09784735812133072,0.08305647840531558,1.0
138,2022,7,251,7,1.4,4,10,2,10.2,7.7,9.1,31,214,5,7,0.0980392156862745,0.1298701298701298,0.1098901098901098,0,0.07002801120448178,0.09276437847866414,0.07849293563579272,0.83
139,2022,7,252,7,1.2,3,14,2,8.0,7.6,7.8,36,184,6,7,0.125,0.131578947368421,0.1282051282051282,0,0.10416666666666667,0.1096491228070175,0.10683760683760683,1.0
140,2022,7,252,7,1.3,3,14,2,8.2,7.4,7.9,36,185,6,7,0.1219512195121951,0.1351351351351351,0.1265822784810126,0,0.09380863039399623,0.10395010395010391,0.09737098344693278,1.0
141,2022,7,253,7,1.3,3,4,2,9.0,8.2,8.6,33,201,6,7,0.1111111111111111,0.1219512195121951,0.1162790697674418,0,0.08547008547008546,0.09380863039399623,0.08944543828264753,1.0
142,2022,7,254,7,2.0,4,13,2,10.0,7.6,8.9,32,209,5,7,0.1,0.131578947368421,0.1123595505617977,1,0.05,0.0657894736842105,0.05617977528089885,0.83
143,2022,7,255,7,2.0,4,13,2,10.5,8.2,9.5,30,220,5,7,0.0952380952380952,0.1219512195121951,0.1052631578947368,1,0.0476190476190476,0.06097560975609755,0.0526315789473684,0.83
144,2022,8,122,0,2.0,4,12,3,10.2,7.0,8.8,32,206,6,7,0.0980392156862745,0.1428571428571428,0.1136363636363636,1,0.04901960784313725,0.0714285714285714,0.0568181818181818,1.0
145,2022,8,122,0,2.7,4,8,3,11.0,7.6,9.5,30,221,5,6,0.0909090909090909,0.131578947368421,0.1052631578947368,3,0.03367003367003366,0.04873294346978555,0.03898635477582844,0.83
146,2022,8,123,0,2.0,4,12,3,10.5,7.6,9.2,31,216,5,7,0.0952380952380952,0.131578947368421,0.108695652173913,1,0.0476190476190476,0.0657894736842105,0.0543478260869565,0.83
147,2022,8,123,0,2.7,4,8,3,11.4,8.2,10.0,28,233,5,6,0.087719298245614,0.1219512195121951,0.1,3,0.032488628979857034,0.04516711833785004,0.037037037037037035,0.83
148,2022,8,124,0,2.7,4,8,3,11.9,8.2,10.2,28,239,5,6,0.0840336134453781,0.1219512195121951,0.0980392156862745,3,0.03112356053532522,0.04516711833785004,0.03631082062454611,0.83
149,2022,8,125,0,2.7,4,8,3,12.0,8.4,10.4,27,244,5,6,0.0833333333333333,0.119047619047619,0.0961538461538461,3,0.030864197530864182,0.0440917107583774,0.03561253561253559,0.83
150,2022,8,126,0,3.6,6,8,3,15.0,9.7,12.6,22,297,4,5,0.0666666666666666,0.1030927835051546,0.0793650793650793,4,0.0185185185185185,0.028636884306987388,0.022045855379188694,0.66
151,2022,8,126,0,3.6,6,21,3,15.2,10.2,13.0,22,303,3,5,0.0657894736842105,0.0980392156862745,0.0769230769230769,4,0.018274853801169583,0.02723311546840958,0.02136752136752136,0.49
152,2022,8,127,2,2.0,4,8,3,10.3,7.1,8.8,32,207,6,7,0.0970873786407767,0.1408450704225352,0.1136363636363636,1,0.04854368932038835,0.0704225352112676,0.0568181818181818,1.0
153,2022,8,127,2,3.0,6,8,3,12.4,8.7,10.7,26,252,5,5,0.0806451612903225,0.1149425287356322,0.0934579439252336,3,0.0268817204301075,0.03831417624521073,0.031152647975077868,0.83
154,2022,8,128,2,2.0,4,8,3,10.9,7.8,9.5,30,222,5,7,0.091743119266055,0.1282051282051282,0.1052631578947368,1,0.0458715596330275,0.0641025641025641,0.0526315789473684,0.83
155,2022,8,128,2,3.0,6,8,3,12.8,9.1,11.1,25,260,4,5,0.078125,0.1098901098901098,0.0900900900900901,3,0.026041666666666668,0.036630036630036604,0.030030030030030033,0.66
156,2022,8,129,2,3.0,6,8,3,12.8,8.7,11.0,26,258,4,5,0.078125,0.1149425287356322,0.0909090909090909,3,0.026041666666666668,0.03831417624521073,0.0303030303030303,0.66
157,2022,8,130,2,3.0,6,8,3,12.8,9.1,11.1,25,260,4,5,0.078125,0.1098901098901098,0.0900900900900901,3,0.026041666666666668,0.036630036630036604,0.030030030030030033,0.66
158,2022,8,131,2,6.2,8,8,3,18.1,10.7,14.8,19,346,3,3,0.0552486187845303,0.0934579439252336,0.0675675675675675,4,0.008911067545891984,0.015073861923424773,0.0108979947689625,0.49
159,2022,8,131,2,6.2,8,21,3,18.3,11.4,15.2,19,356,3,3,0.0546448087431694,0.087719298245614,0.0657894736842105,4,0.008813678829543451,0.014148273910582904,0.010611205432937176,0.49
160,2022,8,258,8,3.0,6,0,0,11.7,9.0,10.5,27,281,4,3,0.0854700854700854,0.1111111111111111,0.0952380952380952,3,0.028490028490028466,0.037037037037037035,0.03174603174603174,0.66
161,2022,8,258,8,6.2,8,0,3,16.3,12.7,14.7,19,345,3,6,0.0613496932515337,0.0787401574803149,0.0680272108843537,4,0.0098951118147635,0.012700025400050791,0.010972130787798984,0.49
162,2022,8,259,8,6.2,8,0,3,17.0,12.7,15.1,19,353,3,6,0.0588235294117647,0.0787401574803149,0.0662251655629139,4,0.009487666034155596,0.012700025400050791,0.010681478316599016,0.49
163,2022,8,700,7,2.0,4,13,3,10.0,7.8,9.0,31,211,5,7,0.1,0.1282051282051282,0.1111111111111111,1,0.05,0.0641025641025641,0.05555555555555555,0.83
164,2022,8,701,7,2.0,4,13,3,10.9,8.2,9.7,29,225,5,7,0.091743119266055,0.1219512195121951,0.1030927835051546,1,0.0458715596330275,0.06097560975609755,0.0515463917525773,0.83
165,2022,8,702,7,2.0,4,13,3,10.8,8.2,9.6,29,225,5,7,0.0925925925925925,0.1219512195121951,0.1041666666666666,1,0.04629629629629625,0.06097560975609755,0.0520833333333333,0.83
166,2022,8,703,7,2.0,4,13,3,11.2,8.7,10.1,28,237,5,7,0.0892857142857142,0.1149425287356322,0.099009900990099,1,0.0446428571428571,0.0574712643678161,0.0495049504950495,0.83
167,2022,8,703,7,3.6,6,13,2,12.9,9.2,11.2,25,263,4,6,0.0775193798449612,0.108695652173913,0.0892857142857142,4,0.021533161068044777,0.030193236714975834,0.02480158730158728,0.66
168,2022,8,704,7,2.0,4,13,3,11.2,9.0,10.2,28,239,5,7,0.0892857142857142,0.1111111111111111,0.0980392156862745,1,0.0446428571428571,0.05555555555555555,0.04901960784313725,0.83
169,2022,8,704,7,3.6,6,13,2,13.1,9.5,11.5,25,269,4,6,0.0763358778625954,0.1052631578947368,0.0869565217391304,4,0.02120441051738761,0.02923976608187133,0.024154589371980666,0.66
170,2022,9,108,7,2.0,4,4,2,10.6,8.0,9.4,30,221,5,7,0.0943396226415094,0.125,0.1063829787234042,1,0.0471698113207547,0.0625,0.0531914893617021,0.83
171,2022,9,108,7,3.6,6,4,2,12.3,8.8,10.7,26,252,5,6,0.08130081300813,0.1136363636363636,0.0934579439252336,4,0.022583559168925,0.031565656565656554,0.025960539979231555,0.83
172,2022,9,109,7,2.0,4,4,2,10.8,8.7,9.9,29,232,5,7,0.0925925925925925,0.1149425287356322,0.101010101010101,1,0.04629629629629625,0.0574712643678161,0.0505050505050505,0.83
173,2022,9,109,7,3.6,6,4,2,12.6,9.2,11.0,26,259,4,6,0.0793650793650793,0.108695652173913,0.0909090909090909,4,0.022045855379188694,0.030193236714975834,0.02525252525252525,0.66
174,2022,9,141,12,2.0,4,12,3,10.9,7.8,9.5,30,222,5,5,0.091743119266055,0.1282051282051282,0.1052631578947368,1,0.0458715596330275,0.0641025641025641,0.0526315789473684,0.83
175,2022,9,141,12,2.0,4,21,3,12.6,8.0,10.5,27,239,5,5,0.0793650793650793,0.125,0.0952380952380952,1,0.03968253968253965,0.0625,0.0476190476190476,0.83
176,2022,9,141,12,3.6,6,8,2,12.8,8.1,10.7,26,251,5,6,0.078125,0.1234567901234568,0.0934579439252336,4,0.021701388888888888,0.03429355281207133,0.025960539979231555,0.83
177,2022,9,141,12,3.6,6,21,2,14.4,9.1,12.0,24,281,4,6,0.0694444444444444,0.1098901098901098,0.0833333333333333,4,0.019290123456790112,0.0305250305250305,0.02314814814814814,0.66
178,2022,9,142,12,6.2,8,8,3,14.6,8.9,12.0,24,281,4,1,0.0684931506849315,0.1123595505617977,0.0833333333333333,4,0.011047282368537338,0.01812250815512866,0.013440860215053758,0.66
179,2022,9,142,12,6.2,8,21,3,14.9,9.9,12.6,22,296,4,1,0.0671140939597315,0.101010101010101,0.0793650793650793,4,0.010824853864472822,0.016291951775822742,0.012800819252432146,0.66
180,2022,9,143,12,6.2,8,8,3,18.3,11.2,15.1,19,355,3,1,0.0546448087431694,0.0892857142857142,0.0662251655629139,4,0.008813678829543451,0.014400921658986161,0.010681478316599016,0.49
181,2022,9,143,12,6.2,8,21,3,17.2,12.0,14.9,19,349,3,1,0.0581395348837209,0.0833333333333333,0.0671140939597315,4,0.009377344336084016,0.013440860215053758,0.010824853864472822,0.49
182,2022,9,185,5,2.5,4,1,2,12.2,9.4,10.9,26,257,5,6,0.0819672131147541,0.1063829787234042,0.091743119266055,2,0.03278688524590164,0.04255319148936168,0.036697247706422,0.83
183,2022,9,185,5,2.8,4,1,0,11.8,7.9,10.1,28,270,4,3,0.0847457627118644,0.1265822784810126,0.099009900990099,3,0.03026634382566586,0.04520795660036165,0.03536067892503536,0.66
184,2022,9,185,5,3.6,6,3,2,12.9,9.3,11.3,25,263,4,6,0.0775193798449612,0.1075268817204301,0.0884955752212389,4,0.021533161068044777,0.029868578255675026,0.024582104228121914,0.66
185,2022,9,186,5,2.5,4,1,2,12.6,9.9,11.4,25,267,4,6,0.0793650793650793,0.101010101010101,0.087719298245614,2,0.03174603174603172,0.0404040404040404,0.0350877192982456,0.66
186,2022,9,186,5,2.8,4,1,0,12.2,8.4,10.5,27,283,4,3,0.0819672131147541,0.119047619047619,0.0952380952380952,3,0.029274004683840754,0.04251700680272107,0.03401360544217686,0.66
187,2022,9,186,5,3.6,6,3,2,14.0,9.9,12.1,23,283,4,6,0.0714285714285714,0.101010101010101,0.0826446280991735,4,0.019841269841269833,0.02805836139169472,0.022956841138659305,0.66
188,2022,9,187,5,2.8,4,1,0,13.3,10.6,12.1,23,326,3,3,0.075187969924812,0.0943396226415094,0.0826446280991735,3,0.02685284640171857,0.033692722371967646,0.02951593860684768,0.49
189,2022,9,187,5,3.6,6,3,2,15.0,13.0,14.1,20,329,3,6,0.0666666666666666,0.0769230769230769,0.0709219858156028,4,0.0185185185185185,0.02136752136752136,0.019700551615445223,0.49
190,2022,9,212,13,6.2,8,12,3,15.1,9.6,12.6,22,297,4,5,0.0662251655629139,0.1041666666666666,0.0793650793650793,4,0.010681478316599016,0.016801075268817193,0.012800819252432146,0.66
191,2022,9,256,7,1.5,4,1,2,8.9,7.7,8.4,34,198,6,7,0.1123595505617977,0.1298701298701298,0.119047619047619,0,0.07490636704119846,0.08658008658008653,0.07936507936507933,1.0
192,2022,9,257,7,1.5,4,1,2,9.4,8.0,8.8,32,208,6,7,0.1063829787234042,0.125,0.1136363636363636,0,0.0709219858156028,0.08333333333333333,0.07575757575757573,1.0
193,2022,9,416,2,1.5,4,14,2,8.2,6.6,7.5,38,175,7,7,0.1219512195121951,0.1515151515151515,0.1333333333333333,0,0.08130081300813007,0.101010101010101,0.08888888888888886,1.0
194,2022,9,416,2,2.0,4,4,3,10.7,7.1,9.1,31,213,5,5,0.0934579439252336,0.1408450704225352,0.1098901098901098,1,0.0467289719626168,0.0704225352112676,0.0549450549450549,0.83
195,2022,9,586,6,2.7,4,3,2,12.5,10.6,11.6,24,274,4,6,0.08,0.0943396226415094,0.0862068965517241,3,0.029629629629629627,0.03494060097833681,0.03192848020434226,0.66
196,2022,9,586,6,3.0,6,0,0,10.2,7.5,8.9,32,240,5,3,0.0980392156862745,0.1333333333333333,0.1123595505617977,3,0.0326797385620915,0.04444444444444443,0.03745318352059923,0.83
197,2022,9,598,6,5.3,8,1,2,16.2,12.3,14.5,19,341,3,3,0.0617283950617284,0.08130081300813,0.0689655172413793,4,0.011646866992778943,0.01533977603926981,0.013012361743656472,0.49
198,2022,9,598,6,5.3,8,1,1,21.5,16.0,19.1,15,321,3,3,0.0465116279069767,0.0625,0.0523560209424083,4,0.008775778850372963,0.01179245283018868,0.009878494517435528,0.49
199,2022,9,586,6,5.3,8,3,2,15.1,11.3,13.4,21,314,3,6,0.0662251655629139,0.0884955752212389,0.0746268656716417,4,0.012495314257153566,0.01669727834362998,0.014080540692762586,0.49
200,2022,9,586,6,5.3,8,0,2,14.4,11.3,13.0,22,304,3,6,0.0694444444444444,0.0884955752212389,0.0769230769230769,4,0.013102725366876303,0.01669727834362998,0.014513788098693756,0.49
201,2022,9,587,6,2.7,4,3,2,13.9,12.0,13.1,22,306,3,6,0.0719424460431654,0.0833333333333333,0.0763358778625954,3,0.026645350386357552,0.030864197530864182,0.02827254735651681,0.49
202,2022,9,593,6,2.7,4,3,2,14.7,13.1,14.0,20,328,3,6,0.0680272108843537,0.0763358778625954,0.0714285714285714,3,0.025195263290501372,0.02827254735651681,0.026455026455026443,0.49
203,2022,9,587,6,3.0,6,0,0,10.9,9.1,10.1,28,272,4,3,0.091743119266055,0.1098901098901098,0.099009900990099,3,0.030581039755351664,0.036630036630036604,0.033003300330033,0.66
204,2022,9,590,6,3.0,6,0,0,10.5,9.1,9.9,29,265,4,3,0.0952380952380952,0.1098901098901098,0.101010101010101,3,0.03174603174603174,0.036630036630036604,0.03367003367003366,0.66
205,2022,9,593,6,3.0,6,0,0,11.8,10.3,11.2,25,298,4,3,0.0847457627118644,0.0970873786407767,0.0892857142857142,3,0.02824858757062147,0.032362459546925564,0.029761904761904736,0.66
206,2022,9,592,6,5.3,8,1,2,16.5,12.8,14.8,19,347,3,3,0.0606060606060606,0.078125,0.0675675675675675,4,0.011435105774728416,0.01474056603773585,0.01274859765425802,0.49
207,2022,9,592,6,5.3,8,1,1,22.0,16.4,19.5,14,326,3,3,0.0454545454545454,0.0609756097560975,0.0512820512820512,4,0.008576329331046302,0.011504832029452359,0.00967585873246249,0.49
208,2022,9,596,6,5.3,8,1,2,17.4,14.7,16.2,17,380,2,3,0.0574712643678161,0.0680272108843537,0.0617283950617284,4,0.010843634786380396,0.012835322808368623,0.011646866992778943,0.32
209,2022,9,596,6,5.3,8,1,1,23.1,19.6,21.5,13,358,2,3,0.0432900432900432,0.0510204081632653,0.0465116279069767,4,0.008167932696234566,0.009626492106276472,0.008775778850372963,0.32
210,2022,9,587,6,5.3,8,3,2,15.6,11.9,13.9,20,327,3,6,0.0641025641025641,0.0840336134453781,0.0719424460431654,4,0.012094823415578132,0.015855398763278888,0.013574046423238754,0.49
211,2022,9,593,6,5.3,8,3,2,16.9,13.3,15.3,18,359,2,6,0.0591715976331361,0.075187969924812,0.065359477124183,4,0.011164452383610584,0.01418640941977585,0.012331976815883584,0.32
212,2022,9,587,6,5.3,8,0,2,14.7,11.8,13.4,21,314,3,6,0.0680272108843537,0.0847457627118644,0.0746268656716417,4,0.012835322808368623,0.01598976654940838,0.014080540692762586,0.49
213,2022,9,588,6,5.3,8,0,2,16.8,12.4,14.8,19,347,3,6,0.0595238095238095,0.0806451612903225,0.0675675675675675,4,0.011230907457322548,0.015216068167985377,0.01274859765425802,0.49
214,2022,9,590,6,5.3,8,0,2,15.3,12.3,13.9,20,327,3,6,0.065359477124183,0.08130081300813,0.0719424460431654,4,0.012331976815883584,0.01533977603926981,0.013574046423238754,0.49
215,2022,9,589,6,5.3,8,0,2,16.1,12.4,14.4,20,339,3,6,0.062111801242236,0.0806451612903225,0.0694444444444444,4,0.011719207781553963,0.015216068167985377,0.013102725366876303,0.49
216,2022,9,593,6,5.3,8,0,2,16.6,14.0,15.4,18,361,2,6,0.0602409638554216,0.0714285714285714,0.0649350649350649,4,0.011366219595362567,0.013477088948787056,0.012251899044351868,0.32
217,2022,9,595,6,5.3,8,0,2,16.8,13.9,15.5,18,364,2,6,0.0595238095238095,0.0719424460431654,0.064516129032258,4,0.011230907457322548,0.013574046423238754,0.012172854534388301,0.32
218,2022,9,594,6,5.3,8,0,2,18.1,13.8,16.2,17,381,2,6,0.0552486187845303,0.072463768115942,0.0617283950617284,4,0.010424267695194396,0.013672409078479624,0.011646866992778943,0.32
219,2022,9,587,6,6.2,8,0,3,15.7,11.9,14.0,20,329,3,6,0.0636942675159235,0.0840336134453781,0.0714285714285714,4,0.010273268954181208,0.013553808620222273,0.011520737327188935,0.49
220,2022,9,589,6,6.2,8,0,3,16.6,12.3,14.7,19,345,3,6,0.0602409638554216,0.08130081300813,0.0680272108843537,4,0.009716284492809936,0.01311303435615,0.010972130787798984,0.49
221,2022,9,591,6,6.2,8,0,3,16.5,13.2,15.0,19,352,3,6,0.0606060606060606,0.0757575757575757,0.0666666666666666,4,0.009775171065493644,0.012218963831867049,0.010752688172043,0.49
222,2022,9,593,6,6.2,8,0,3,16.5,13.2,15.0,19,352,3,6,0.0606060606060606,0.0757575757575757,0.0666666666666666,4,0.009775171065493644,0.012218963831867049,0.010752688172043,0.49
223,2022,9,595,6,6.2,8,0,3,18.2,14.2,16.4,17,385,2,6,0.0549450549450549,0.0704225352112676,0.0609756097560975,4,0.008862105636299177,0.011358473421172192,0.009834775767112499,0.32
224,2022,9,597,6,6.2,8,0,3,16.7,14.1,15.5,18,366,2,6,0.059880239520958,0.0709219858156028,0.064516129032258,4,0.009658103148541613,0.011439029970258516,0.010405827263267418,0.32
225,2022,9,604,12,1.4,4,14,2,7.7,6.2,7.0,40,165,7,5,0.1298701298701298,0.1612903225806451,0.1428571428571428,0,0.09276437847866414,0.11520737327188936,0.10204081632653057,1.0
226,2022,9,604,12,1.4,4,20,2,8.0,6.2,7.2,39,170,7,5,0.125,0.1612903225806451,0.1388888888888889,0,0.08928571428571429,0.11520737327188936,0.09920634920634921,1.0
227,2022,9,611,8,3.0,6,0,0,11.2,8.7,10.1,28,272,4,3,0.0892857142857142,0.1149425287356322,0.099009900990099,3,0.029761904761904736,0.03831417624521073,0.033003300330033,0.66
228,2022,9,611,8,5.3,8,0,2,15.8,11.8,14.0,20,327,3,6,0.0632911392405063,0.0847457627118644,0.0714285714285714,4,0.01194172438500119,0.01598976654940838,0.013477088948787056,0.49
229,2022,9,612,8,5.3,8,0,2,16.0,11.9,14.1,20,332,3,6,0.0625,0.0840336134453781,0.0709219858156028,4,0.01179245283018868,0.015855398763278888,0.013381506757660906,0.49
230,2022,9,613,8,3.0,6,0,0,11.7,9.0,10.5,27,281,4,3,0.0854700854700854,0.1111111111111111,0.0952380952380952,3,0.028490028490028466,0.037037037037037035,0.03174603174603174,0.66
231,2022,9,613,8,5.3,8,0,2,15.9,12.4,14.3,20,336,3,6,0.0628930817610062,0.0806451612903225,0.0699300699300699,4,0.011866619200189851,0.015216068167985377,0.01319435281699432,0.49
232,2022,9,614,8,5.3,8,0,2,17.0,12.7,15.1,19,354,3,6,0.0588235294117647,0.0787401574803149,0.0662251655629139,4,0.011098779134295226,0.014856633486851869,0.012495314257153566,0.49
233,2022,9,613,8,6.2,8,0,3,16.3,12.7,14.7,19,345,3,6,0.0613496932515337,0.0787401574803149,0.0680272108843537,4,0.0098951118147635,0.012700025400050791,0.010972130787798984,0.49
234,2022,9,614,8,6.2,8,0,3,17.0,12.7,15.1,19,353,3,6,0.0588235294117647,0.0787401574803149,0.0662251655629139,4,0.009487666034155596,0.012700025400050791,0.010681478316599016,0.49
235,2022,9,625,8,3.0,6,0,0,11.0,8.4,9.8,29,263,4,3,0.0909090909090909,0.119047619047619,0.1020408163265306,3,0.0303030303030303,0.039682539682539666,0.03401360544217687,0.66
236,2022,9,625,8,5.3,8,0,2,15.8,11.8,14.0,20,327,3,6,0.0632911392405063,0.0847457627118644,0.0714285714285714,4,0.01194172438500119,0.01598976654940838,0.013477088948787056,0.49
237,2022,9,626,8,5.3,8,0,2,16.0,11.9,14.1,20,332,3,6,0.0625,0.0840336134453781,0.0709219858156028,4,0.01179245283018868,0.015855398763278888,0.013381506757660906,0.49
238,2022,9,627,8,3.0,6,0,0,11.7,9.0,10.5,27,281,4,3,0.0854700854700854,0.1111111111111111,0.0952380952380952,3,0.028490028490028466,0.037037037037037035,0.03174603174603174,0.66
239,2022,9,627,8,5.3,8,0,2,15.8,11.8,14.0,20,327,3,6,0.0632911392405063,0.0847457627118644,0.0714285714285714,4,0.01194172438500119,0.01598976654940838,0.013477088948787056,0.49
240,2022,9,628,8,5.3,8,0,2,17.0,12.7,15.1,19,354,3,6,0.0588235294117647,0.0787401574803149,0.0662251655629139,4,0.011098779134295226,0.014856633486851869,0.012495314257153566,0.49
241,2022,9,627,8,6.2,8,0,3,16.3,12.7,14.7,19,345,3,6,0.0613496932515337,0.0787401574803149,0.0680272108843537,4,0.0098951118147635,0.012700025400050791,0.010972130787798984,0.49
242,2022,9,628,8,6.2,8,0,3,17.0,12.7,15.1,19,353,3,6,0.0588235294117647,0.0787401574803149,0.0662251655629139,4,0.009487666034155596,0.012700025400050791,0.010681478316599016,0.49
243,2022,9,636,7,1.2,3,14,2,8.0,7.6,7.8,36,184,6,7,0.125,0.131578947368421,0.1282051282051282,0,0.10416666666666667,0.1096491228070175,0.10683760683760683,1.0
244,2022,9,636,7,1.3,3,14,2,8.0,7.2,7.6,37,178,7,7,0.125,0.1388888888888889,0.131578947368421,0,0.09615384615384615,0.10683760683760683,0.10121457489878537,1.0
245,2022,9,637,7,1.3,3,4,2,8.9,7.8,8.4,34,197,6,7,0.1123595505617977,0.1282051282051282,0.119047619047619,0,0.08643042350907515,0.09861932938856015,0.09157509157509154,1.0
246,2022,9,642,8,3.6,6,4,2,13.0,8.8,11.1,25,260,4,6,0.0769230769230769,0.1136363636363636,0.0900900900900901,4,0.02136752136752136,0.031565656565656554,0.025025025025025027,0.66
247,2022,9,643,8,3.6,6,4,2,13.6,9.6,11.8,24,277,4,6,0.0735294117647058,0.1041666666666666,0.0847457627118644,4,0.020424836601307166,0.028935185185185168,0.023540489642184557,0.66
248,2022,9,644,7,1.4,4,10,2,9.7,7.3,8.6,33,201,6,7,0.1030927835051546,0.136986301369863,0.1162790697674418,0,0.07363770250368186,0.09784735812133072,0.08305647840531558,1.0
249,2022,9,645,7,1.4,4,10,2,10.2,7.7,9.1,31,214,5,7,0.0980392156862745,0.1298701298701298,0.1098901098901098,0,0.07002801120448178,0.09276437847866414,0.07849293563579272,0.83
250,2022,10,11,1,3.6,6,3,2,12.4,7.8,10.3,27,242,5,5,0.0806451612903225,0.1282051282051282,0.0970873786407767,4,0.022401433691756248,0.035612535612535606,0.026968716289104636,0.83
251,2022,10,11,1,5.7,8,3,2,14.7,9.4,12.3,23,289,4,3,0.0680272108843537,0.1063829787234042,0.08130081300813,4,0.011934598400763807,0.01866368047779021,0.014263300527742105,0.66
252,2022,10,12,1,3.6,6,3,2,12.8,8.7,11.0,26,258,4,5,0.078125,0.1149425287356322,0.0909090909090909,4,0.021701388888888888,0.031928480204342274,0.02525252525252525,0.66
253,2022,10,335,4,3.6,6,4,2,12.4,8.4,10.6,27,249,5,5,0.0806451612903225,0.119047619047619,0.0943396226415094,4,0.022401433691756248,0.03306878306878305,0.02620545073375261,0.83
254,2022,10,452,4,3.6,6,4,2,12.4,8.4,10.6,27,249,5,5,0.0806451612903225,0.119047619047619,0.0943396226415094,4,0.022401433691756248,0.03306878306878305,0.02620545073375261,0.83
255,2022,10,453,4,3.6,6,4,2,14.1,9.4,12.0,24,279,4,5,0.0709219858156028,0.1063829787234042,0.0833333333333333,4,0.019700551615445223,0.029550827423167832,0.02314814814814814,0.66
256,2022,11,164,2,3.6,6,3,2,12.4,7.8,10.3,27,242,5,5,0.0806451612903225,0.1282051282051282,0.0970873786407767,4,0.022401433691756248,0.035612535612535606,0.026968716289104636,0.83
257,2022,11,165,2,5.7,8,3,2,14.7,9.4,12.3,23,289,4,3,0.0680272108843537,0.1063829787234042,0.08130081300813,4,0.011934598400763807,0.01866368047779021,0.014263300527742105,0.66
258,2022,11,164,2,5.7,8,21,3,15.6,10.1,13.1,22,307,3,1,0.0641025641025641,0.099009900990099,0.0763358778625954,4,0.011246063877642824,0.01737015806843842,0.013392259274139543,0.49
259,2022,11,165,2,6.4,8,3,3,15.8,9.6,13.0,22,305,3,1,0.0632911392405063,0.1041666666666666,0.0769230769230769,4,0.00988924050632911,0.016276041666666654,0.012019230769230765,0.49
260,2022,11,164,2,6.4,8,21,3,16.7,10.4,13.9,20,325,3,1,0.059880239520958,0.0961538461538461,0.0719424460431654,4,0.009356287425149688,0.015024038461538453,0.011241007194244592,0.49
261,2022,11,166,2,3.6,6,3,2,12.8,8.7,11.0,26,258,4,5,0.078125,0.1149425287356322,0.0909090909090909,4,0.021701388888888888,0.031928480204342274,0.02525252525252525,0.66
262,2022,11,170,2,6.4,8,3,3,15.8,9.6,13.0,22,305,3,1,0.0632911392405063,0.1041666666666666,0.0769230769230769,4,0.00988924050632911,0.016276041666666654,0.012019230769230765,0.49
263,2022,11,169,2,6.4,8,21,3,16.7,10.4,13.9,20,325,3,1,0.059880239520958,0.0961538461538461,0.0719424460431654,4,0.009356287425149688,0.015024038461538453,0.011241007194244592,0.49
264,2022,11,167,2,6.2,8,3,3,17.6,10.7,14.5,19,339,3,1,0.0568181818181818,0.0934579439252336,0.0689655172413793,4,0.00916422287390029,0.015073861923424773,0.011123470522803111,0.49
